,hero_heads_up,hero_stack_ratio
2012,True,2.8559999999999968
2013,True,0.6830188679245268
2014,True,0.7421874999999977
2015,False,
2016,True,5.048780487804858
2017,True,5.69444444444442
2018,True,0.9754098360655733
2019,False,
2020,True,2.347222222222222
2021,True,0.12621359223300957
2022,True,38.54545454545245
2023,False,
2024,True,0.3273809523809514
2025,True,0.6167247386759573
2026,True,0.5235294117647048
2027,True,1.5939393939393904
2028,True,0.3765432098765429
2029,True,1.2523364485981285
2030,True,1.7078651685393247
2031,True,2.2554744525547314
2032,True,0.8081395348837122
2033,True,3.228070175438595
2034,True,0.2340425531914893
2035,True,1.008658008658005
2036,True,5.029411764705883
2037,True,3.5046728971962575
2038,False,
2039,False,
2040,False,
2041,True,1.1187214611872114
2042,True,1.0686695278969953
2043,True,0.6111111111111112
2044,False,
2045,True,1.1682242990654204
2046,False,
2047,True,6.884615384615385
2048,True,0.24929971988795313
2049,True,2.347222222222224
2050,False,
2051,True,1.098039215686273
2052,True,0.9999999999999997
2053,True,0.9754098360655721
2054,True,2.8991596638655523
2055,True,9.43902439024384
2056,True,9.478260869565192
2057,False,
2058,False,
2059,True,1.975308641975311
2060,True,1.0841121495327075
2061,True,4.415730337078651
2062,True,4.41573033707864
2063,True,1.8023255813953427
2064,True,0.5179153094462552
2065,True,1.7078651685393202
2066,True,2.2676056338028117
2067,True,1.5368421052631522
2068,True,5.7887323943661935
2069,True,4.8780487804878
2070,True,1.049180327868851
2071,True,0.48717948717948834
2072,True,0.49677419354838703
2073,True,1.0775862068965512
2074,False,
2075,False,
2076,True,0.4322033898305129
2077,True,0.5622895622895615
2078,True,0.6803278688524582
2079,False,
2080,True,1.132743362831858
2081,True,1.8819875776397499
2082,False,
2083,True,2.8559999999999945
2084,True,2.4953271028036696
2085,True,2.544117647058822
2086,True,1.4591836734693844
2087,True,3.46296296296296
2088,True,0.8870431893687695
2089,False,
2090,True,1.4421052631578941
2091,True,0.6872427983539093
2092,True,2.855999999999991
2093,True,4.807228915662646
2094,False,
2095,False,
2096,True,1.4108108108108062
2097,True,0.8396946564885487
2098,True,0.9279999999999976
2099,True,1.7078651685393265
2100,True,0.8583333333333321
2101,True,0.975409836065573
2102,True,5.7887323943661935
2103,True,1.455026455026453
2104,True,0.6397058823529455
2105,True,2.347222222222222
2106,True,1.4946236559139792
2107,True,1.0686695278969949
2108,True,0.9754098360655713
2109,True,0.9754098360655715
2110,False,
2111,True,5.535211267605599
2112,True,0.769633507853402
2113,True,0.63358778625953
2114,True,1.1784037558685398
2115,False,
2116,True,0.3181818181818183
2117,True,1.724489795918367
2118,True,2.347222222222222
2119,True,
2120,True,14.999999999999979
2121,False,
2122,True,0.9279999999999998
2123,True,1.0775862068965516
2124,True,1.915032679738561
2125,True,0.7985074626865667
2126,False,
2127,True,1.1187214611872145
2128,True,1.1327433628318546
2129,True,2.17808219178082
2130,True,4.878048780487803
2131,True,0.46710526315789236
2132,False,
2133,True,0.9754098360655737
2134,True,1.1442307692307676
2135,True,1.0775862068965516
2136,True,1.592178770949716
2137,True,1.8121212121212107
2138,True,0.7985074626865665
2139,True,2.7333333333333254
2140,True,1.0775862068965514
2141,True,1.3173076923076903
2142,True,1.6449275362318816
2143,True,3.8199999999999936
2144,True,1.9937888198757767
2145,True,2.8559999999999897
2146,True,1.0506329113924038
2147,True,4.415730337078651
2148,True,2.2133333333333343
2149,True,4.349999999999962
2150,True,0.6167247386759582
2151,True,0.20212765957446427
2152,True,2.825396825396818
2153,True,0.6571428571428558
2154,True,0.1413333333333341
2155,True,26.2941176470586
2156,True,0.25795053003531926
2157,True,3.050420168067222
2158,True,1.0900900900900898
2159,True,1.1327433628318575
2160,True,1.4550264550264542
2161,True,2.3472222222222223
2162,True,0.38509316770186475
2163,True,2.96581196581196
2164,True,0.15710723192020035
2165,True,1.5368421052631527
2166,True,2.1298701298701244
2167,False,
2168,True,2.347222222222222
2169,True,1.068669527896995
2170,False,
2171,True,2.54411764705882
2172,True,0.12621359223300915
2173,True,3.5046728971962606
2174,True,0.3647058823529398
2175,True,1.0775862068965507
2176,True,0.342618384401114
2177,False,
2178,True,1.4946236559139812
2179,True,5.3561643835616435
2180,True,0.7214285714285704
2181,True,0.7768924302788801
2182,True,0.7985074626865649
2183,True,1.536842105263157
2184,True,4.4157303370786405
2185,True,2.809523809523801
2186,False,
2187,True,2.54411764705881
2188,True,1.0775862068965516
2189,True,1.9753086419753108
2190,True,4.948717948717913
2191,True,4.355555555555551
2192,True,3.4629629629629597
2193,True,0.9203187250995996
2194,False,
2195,True,1.317307692307691
2196,True,0.7984496124031013
2197,True,1.0686695278969955
2198,False,
2199,True,3.0847457627118575
2200,True,1.6099999999999952
2201,True,1.2418604651162783
2202,True,0.9754098360655735
2203,True,
2204,True,2.544117647058822
2205,True,0.6704119850187253
2206,True,1.1581395348837131
2207,True,1.4108108108108057
2208,True,1.4245283018867911
2209,True,1.9753086419753083
2210,True,1.3553299492385782
2211,True,0.8396946564885489
2212,True,4.415730337078647
2213,True,3.228070175438592
2214,True,2.347222222222222
2215,True,0.11168831168831228
2216,False,
2217,True,2.8448275862068977
2218,True,1.9937888198757772
2219,True,3.772277227722771
2220,True,0.2340425531914897
2221,True,4.878048780487801
2222,True,2.3706293706293704
2223,True,1.1917808219178059
2224,False,
2225,True,3.0847457627118597
2226,True,2.418439716312054
2227,True,2.3706293706293664
2228,True,0.039627039627039416
2229,True,0.08952380952380959
2230,True,1.9659863945578206
2231,True,1.0775862068965498
2232,True,1.2523364485981279
2233,True,4.415730337078633
2234,True,0.3647058823529403
2235,True,0.8559999999999995
2236,True,1.1187214611872143
2237,True,2.3943661971830905
2238,True,2.347222222222222
2239,True,2.651515151515144
2240,False,
2241,True,0.9754098360655735
2242,True,
2243,False,
2244,True,1.068669527896994
2245,False,
2246,True,4.878048780487783
2247,True,8.094339622641488
2248,True,1.0775862068965514
2249,True,42.818181818181664
2250,True,0.8052434456928839
2251,True,0.4409937888198754
2252,True,3.4629629629629584
2253,True,0.7985074626865659
2254,True,0.24057971014492632
2255,False,
2256,True,4.415730337078651
2257,True,1.8571428571428519
2258,True,1.068669527896995
2259,True,1.2307692307692306
2260,True,1.084112149532707
2261,True,1.6777777777777778
2262,True,2.8253968253968234
2263,True,2.163120567375883
2264,True,
2265,True,65.28571428571284
2266,False,
2267,True,0.9279999999999975
2268,True,0.769841269841269
2269,False,
2270,True,2.347222222222222
2271,True,0.9224137931034454
2272,True,0.6811594202898569
2273,True,0.12621359223300926
2274,True,2.8253968253968242
2275,True,4.0208333333333295
2276,True,1.2272727272726933
2277,True,0.17821782178217738
2278,True,3.5046728971962517
2279,True,0.4730158730158706
2280,True,0.9395161290322519
2281,True,0.9203187250996007
2282,True,3.084745762711859
2283,True,0.7857142857142796
2284,True,1.0686695278969953
2285,True,0.975409836065573
2286,False,
2287,True,0.08515815085157921
2288,True,1.4550264550264542
2289,True,0.7985074626865653
2290,True,4.415730337078651
2291,True,0.08354430379746848
2292,False,
2293,True,3.8199999999999856
2294,False,
2295,True,6.531249999999979
2296,True,2.347222222222222
2297,True,0.7709923664122121
2298,True,1.0000000000000013
2299,False,
2300,True,1.0686695278969953
2301,True,0.19553072625698364
2302,False,
2303,False,
2304,True,0.9754098360655735
2305,True,1.0686695278969955
2306,False,
2307,True,0.5803278688524572
2308,True,4.807228915662647
2309,True,3.462962962962961
2310,True,0.9279999999999992
2311,True,2.651515151515151
2312,True,1.6081871345029135
2313,True,4.878048780487804
2314,True,0.8230769230769212
2315,True,3.5940594059405706
2316,True,3.5046728971962593
2317,True,0.5803278688524581
2318,True,1.6777777777777774
2319,True,1.592178770949719
2320,False,
2321,True,2.5441176470588203
2322,True,4.415730337078651
2323,True,0.28494623655914125
2324,True,4.878048780487803
2325,True,3.5046728971962593
2326,True,0.44099378881987417
2327,True,1.1967213114754083
2328,True,0.2785145888594164
2329,False,
2330,True,0.39552238805970147
2331,True,5.788732394366175
2332,True,0.1767810026385216
2333,True,1.7134502923976598
2334,True,1.5368421052631551
2335,True,1.8720930232558153
2336,True,0.8559999999999993
2337,True,0.5060606060606042
2338,False,
2339,True,6.531249999999988
2340,True,0.9279999999999986
2341,True,1.505617977528088
2342,True,12.257142857142831
2343,True,0.7313432835820887
2344,False,
2345,True,1.0686695278969955
2346,True,1.459183673469388
2347,True,0.9754098360655732
2348,True,1.1682242990654175
2349,True,0.26253687315634183
2350,True,1.4591836734693864
2351,True,2.129870129870125
2352,False,
2353,True,4.878048780487803
2354,True,8.094339622641497
2355,True,4.807228915662649
2356,True,0.7826086956521714
2357,True,1.459183673469387
2358,True,0.15710723192019935
2359,True,6.415384615384613
2360,False,
2361,True,1.4591836734693848
2362,True,5.885714285714254
2363,True,6.10344827586178
2364,True,1.1327433628318582
2365,True,5.788732394366195
2366,False,
2367,True,3.504672897196259
2368,True,0.6043165467625813
2369,True,0.3040935672514617
2370,True,1.3673469387755093
2371,False,
2372,True,2.8253968253968242
2373,True,2.394366197183092
2374,False,
2375,True,0.8396946564885492
2376,True,2.347222222222222
2377,True,1.2639593908629363
2378,True,0.22025316455696095
2379,True,1.3673469387755077
2380,True,6.4153846153845935
2381,False,
2382,True,2.3472222222222223
2383,True,0.43229166666666813
2384,True,6.531249999999977
2385,True,0.9754098360655729
2386,True,
2387,True,1.231481481481482
2388,True,0.9468438538205963
2389,True,0.36873156342182895
2390,True,4.0208333333333295
2391,True,8.727272727272771
2392,True,7.436363636363638
2393,True,1.068669527896995
2394,False,
2395,True,3.8983050847457457
2396,True,1.0530973451327446
2397,True,4.4157303370786405
2398,True,1.6888888888888902
2399,True,8.094339622641483
2400,True,1.4421052631578946
2401,True,0.5855263157894715
2402,True,2.347222222222222
2403,True,1.3670886075949635
2404,True,8.38775510204085
2405,True,3.0761904761904653
2406,True,0.9754098360655737
2407,True,0.9578059071729953
2408,True,42.81818181818145
2409,True,4.873417721518981
2410,True,0.731343283582089
2411,True,1.6067415730337065
2412,True,3.33644859813083
2413,True,2.0888888888888855
2414,True,3.228070175438581
2415,True,0.7327935222672087
2416,False,
2417,False,
2418,True,0.1861702127659562
2419,True,1.707865168539321
2420,True,1.2871794871794855
2421,True,0.6174496644295285
2422,True,0.3587301587301595
2423,True,1.3627450980392166
2424,True,0.017543859649123472
2425,True,
2426,False,
2427,True,10.476190476190396
2428,True,0.13527851458885712
2429,True,1.1682242990654175
2430,True,1.8023255813953432
2431,True,4.878048780487804
2432,True,4.355555555555549
2433,True,1.1327433628318582
2434,True,1.2061855670102624
2435,True,0.9754098360655735
2436,True,3.46296296296296
2437,True,1.0686695278969955
2438,True,3.084745762711858
2439,False,
2440,True,1.1789883268482506
2441,True,2.0314465408804994
2442,True,2.3283582089551857
2443,True,
2444,True,2.404580152671748
2445,True,2.437037037037022
2446,True,1.2523364485981296
2447,True,0.1418918918918917
2448,False,
2449,True,1.9620253164556867
2450,True,0.19571045576407392
2451,True,3.819999999999993
2452,True,1.2399999999999987
2453,True,2.213333333333333
2454,True,1.0841121495327084
2455,True,5.687500000000026
2456,True,37.90909090909064
2457,True,0.9279999999999957
2458,True,30.857142857142993
2459,True,1.0775862068965512
2460,True,0.8037735849056589
2461,True,2.337931034482758
2462,True,0.6704119850187256
2463,True,0.7777777777777743
2464,True,1.0648148148148153
2465,True,0.10123456790123284
2466,True,4.415730337078625
2467,True,1.1399176954732508
2468,False,
2469,True,1.6927374301675973
2470,True,1.2745098039215703
2471,True,2.2133333333333334
2472,True,0.9279999999999968
2473,True,3.7722772277227694
2474,True,2.6515151515151514
2475,True,1.1327433628318568
2476,True,8.094339622641487
2477,True,0.41764705882352643
2478,False,
2479,True,0.4176470588235283
2480,True,26.874999999998863
2481,True,1.2523364485981299
2482,True,1.9753086419753085
2483,True,0.5434083601286079
2484,True,2.0124999999999975
2485,True,1.1327433628318562
2486,True,1.2415458937197992
2487,True,0.8828124999999937
2488,True,1.0530973451327421
2489,True,0.9203187250996011
2490,True,0.2960893854748593
2491,True,3.4629629629629566
2492,True,3.5161290322580503
2493,True,
2494,True,0.7985074626865653
2495,True,0.6159420289855061
2496,True,0.3892215568862269
2497,True,2.370629370629369
2498,True,0.8294573643410845
2499,False,
2500,True,2.1298701298701284
2501,True,3.686868686868674
2502,True,1.4421052631578941
2503,True,1.459183673469386
2504,True,2.3472222222222237
2505,False,
2506,False,
2507,True,0.9754098360655735
2508,True,2.2857142857142763
2509,False,
2510,True,0.80377358490566
2511,True,0.8412698412698406
2512,True,0.2747252747252748
2513,True,4.4157303370786485
2514,True,1.7078651685393225
2515,False,
2516,True,2.3066666666666626
2517,False,
2518,True,3.847826086956522
2519,True,3.084745762711859
2520,True,1.975308641975309
2521,True,0.8396946564885495
2522,True,0.9754098360655735
2523,True,2.236111111111082
2524,True,1.4343434343434356
2525,True,1.7078651685393236
2526,True,0.3410404624277457
2527,True,1.869047619047619
2528,False,
2529,False,
2530,True,1.2307692307692315
2531,True,4.415730337078646
2532,True,1.3173076923076918
2533,True,5.788732394366187
2534,True,3.819999999999999
2535,True,
2536,True,2.347222222222222
2537,True,0.4730158730158697
2538,True,0.39339339339339296
2539,False,
2540,True,4.8684210526315645
2541,True,2.0124999999999944
2542,True,2.544117647058819
2543,True,3.547169811320734
2544,True,0.3205128205128171
2545,False,
2546,False,
2547,True,0.8396946564885489
2548,True,
2549,True,4.878048780487795
2550,True,2.3472222222222214
2551,True,1.4946236559139738
2552,True,1.4467005076142088
2553,True,4.878048780487773
2554,True,0.5769230769230773
2555,True,2.1564625850340127
2556,True,2.8559999999999968
2557,True,1.0775862068965514
2558,True,1.4108108108107986
2559,True,
2560,True,0.9279999999999994
2561,True,1.993788819875774
2562,True,0.45197740112994533
2563,True,1.5104166666666659
2564,True,2.347222222222222
2565,True,2.0124999999999966
2566,True,1.5698924731182766
2567,True,1.132743362831858
2568,True,6.064516129032236
2569,True,2.370629370629363
2570,True,0.4113924050632923
2571,True,0.7985074626865658
2572,True,1.0775862068965514
2573,True,2.347222222222222
2574,False,
2575,True,4.878048780487802
2576,True,0.5313531353135306
2577,True,3.5046728971962544
2578,True,0.931972789115646
2579,False,
2580,True,33.14285714285648
2581,True,2.731343283582069
2582,True,2.8560000000000003
2583,False,
2584,True,1.9493670886075833
2585,True,1.2523364485981272
2586,True,0.8559999999999997
2587,False,
2588,True,2.135135135135133
2589,True,1.99378881987577
2590,True,0.27472527472527347
2591,True,0.9279999999999995
2592,True,0.6174496644295296
2593,True,2.2133333333333334
2594,True,1.636363636363641
2595,True,4.80722891566265
2596,True,5.628571428571398
2597,True,1.2523364485981303
2598,True,3.2280701754385914
2599,True,1.4591836734693855
2600,True,0.6794425087107995
2601,True,0.5221843003412959
2602,True,0.2712328767123282
2603,True,2.9122807017543817
2604,True,3.641509433962231
2605,True,1.068669527896994
2606,True,4.807228915662647
2607,True,9.790697674418604
2608,True,0.27472527472527464
2609,False,
2610,True,0.5340501792114682
2611,True,1.6777777777777783
2612,True,4.415730337078649
2613,True,
2614,True,27.53333333333343
2615,False,
2616,True,0.9016393442622929
2617,True,1.3794871794871724
2618,True,0.3597560975609736
2619,True,8.534883720929928
2620,True,4.272727272727247
2621,True,6.396226415094363
2622,True,9.478260869565206
2623,False,
2624,False,
2625,True,0.8396946564885492
2626,True,1.8050314465408748
2627,True,2.855999999999997
2628,False,
2629,True,7.230769230769155
2630,False,
2631,True,1.132743362831858
2632,False,
2633,True,1.0686695278969953
2634,True,0.9173553719008259
2635,True,1.7801418439716754
2636,False,
2637,True,3.504672897196236
2638,False,
2639,True,0.9016393442622948
2640,True,2.347222222222222
2641,True,0.18617021276595447
2642,True,0.9279999999999994
2643,True,1.0775862068965514
2644,True,2.347222222222222
2645,False,
2646,True,2.3472222222222214
2647,True,3.8199999999999954
2648,True,1.2523364485981303
2649,True,1.0686695278969955
2650,True,5.5352112676056064
2651,True,4.4157303370786485
2652,True,0.9641577060931914
2653,False,
2654,True,1.3173076923076918
2655,True,1.0775862068965507
2656,False,
2657,True,2.012987012987012
2658,True,6.840000000000272
2659,True,0.7236842105263145
2660,True,2.347222222222222
2661,True,0.05943152454779979
2662,True,2.7796610169491465
2663,True,1.0686695278969953
2664,True,0.6167247386759572
2665,True,3.0504201680672214
2666,False,
2667,False,
2668,True,0.16000000000000025
2669,False,
2670,True,0.9754098360655735
2671,True,1.4421052631578928
2672,True,3.084745762711862
2673,True,1.0686695278969955
2674,False,
2675,True,4.878048780487802
2676,True,0.9914163090128741
2677,True,0.12093023255813898
2678,True,1.2191780821917797
2679,True,0.8380566801619395
2680,True,2.142857142857129
2681,True,2.544117647058822
2682,True,0.2592592592592458
2683,True,8.094339622641499
2684,True,
2685,True,0.9279999999999996
2686,True,4.590361445783129
2687,True,2.3706293706293695
2688,False,
2689,False,
2690,True,4.415730337078651
2691,False,
2692,True,1.6067415730337093
2693,True,8.094339622641453
2694,True,0.9754098360655724
2695,True,6.531249999999992
2696,False,
2697,False,
2698,True,1.077586206896547
2699,False,
2700,False,
2701,True,1.0272727272727216
2702,True,0.9841897233201575
2703,True,0.36470588235293977
2704,True,2.347222222222222
2705,True,2.3943661971830967
2706,True,1.8023255813953436
2707,True,0.7918215613382886
2708,True,0.4409937888198753
2709,True,6.531249999999979
2710,False,
2711,True,0.9754098360655727
2712,True,1.4467005076142117
2713,True,0.48666666666666697
2714,True,1.9753086419753094
2715,True,0.6223776223776214
2716,True,2.34722222222222
2717,False,
2718,True,0.23404255319148945
2719,False,
2720,False,
2721,True,2.8870967741935294
2722,False,
2723,True,1.1327433628318575
2724,True,1.6927374301675968
2725,True,0.5594405594405591
2726,True,4.41573033707865
2727,True,2.1124999999999976
2728,True,2.8559999999999977
2729,True,
2730,True,13.26666666666616
2731,True,2.347222222222222
2732,True,4.355555555555553
2733,True,1.1581395348837202
2734,True,1.347368421052631
2735,True,4.41573033707865
2736,True,4.415730337078651
2737,True,2.825396825396824
2738,True,0.9734513274336277
2739,True,2.303703703703701
2740,True,0.8396946564885494
2741,True,5.7887323943661935
2742,True,0.9016393442622948
2743,True,5.356164383561631
2744,True,5.7887323943661935
2745,True,2.8253968253968247
2746,True,0.07906976744186063
2747,True,0.4967741935483852
2748,True,0.6212121212121203
2749,True,3.819999999999999
2750,False,
2751,True,6.531249999999961
2752,True,
2753,True,1.445714285714285
2754,True,21.52631578947338
2755,True,4.2727272727272485
2756,True,
2757,True,1.0686695278969947
2758,True,3.819999999999999
2759,True,3.6808510638297562
2760,True,16.84615384615385
2761,True,0.9414225941422607
2762,True,8.094339622641492
2763,False,
2764,True,0.9754098360655735
2765,True,0.4219269102990016
2766,True,1.6927374301675964
2767,True,1.7701863354037253
2768,True,1.0841121495327075
2769,False,
2770,True,1.5108695652173925
2771,True,3.7722772277227596
2772,True,0.3607038123167156
2773,False,
2774,True,2.8253968253968216
2775,True,0.8396946564885488
2776,False,
2777,True,2.825396825396824
2778,True,1.9753086419753094
2779,True,1.7874999999999936
2780,True,3.5046728971962606
2781,True,1.5056179775280885
2782,True,3.2962962962962954
2783,True,2.012499999999999
2784,False,
2785,True,1.536842105263157
2786,True,15.222222222221955
2787,True,4.873417721518983
2788,True,2.8559999999999954
2789,True,1.5368421052631567
2790,True,0.5313531353135311
2791,True,1.1327433628318542
2792,False,
2793,True,1.2523364485981272
2794,True,1.975308641975311
2795,True,3.8199999999999976
2796,True,1.3173076923076903
2797,True,4.873417721518991
2798,True,0.4454828660436138
2799,True,1.6078431372549038
2800,True,3.819999999999998
2801,True,0.2146596858638746
2802,True,0.2785145888594164
2803,True,5.788732394366183
2804,True,1.1970443349753686
2805,True,3.0847457627118584
2806,False,
2807,True,12.771428571428535
2808,True,2.5441176470588216
2809,True,11.540540540540498
2810,True,3.462962962962961
2811,True,1.2418604651162786
2812,True,3.462962962962961
2813,True,2.3472222222222205
2814,True,0.7918215613382886
2815,True,2.3472222222222214
2816,True,3.1682242990654435
2817,True,3.0504201680672254
2818,False,
2819,False,
2820,True,
2821,True,2.347222222222222
2822,True,1.0775862068965514
2823,True,0.9999999999999992
2824,True,1.8690476190476182
2825,True,1.6927374301675946
2826,True,1.0775862068965507
2827,True,1.8472222222221997
2828,True,2.544117647058822
2829,True,0.21148825065274143
2830,True,1.446700507614212
2831,True,1.9000000000000008
2832,True,0.6398601398601329
2833,True,5.030769230769273
2834,True,1.0686695278969955
2835,False,
2836,True,0.49677419354838664
2837,True,1.0686695278969955
2838,True,3.5046728971962535
2839,True,1.7134502923976562
2840,True,0.18066157760816584
2841,True,0.784000000000003
2842,True,2.8253968253968247
2843,False,
2844,True,3.819999999999999
2845,True,1.0686695278969955
2846,True,3.5046728971962526
2847,True,4.807228915662643
2848,True,2.8253968253968234
2849,True,1.0686695278969955
2850,True,4.415730337078651
2851,True,2.3706293706293686
2852,True,1.1327433628318573
2853,True,1.6927374301675948
2854,True,1.4747474747474685
2855,True,2.9595959595957475
2856,False,
2857,True,1.3673469387755086
2858,True,1.0686695278969955
2859,True,0.3933933933933928
2860,True,6.365079365079349
2861,False,
2862,True,0.34337349397590283
2863,True,5.694444444444438
2864,True,1.0686695278969927
2865,False,
2866,True,1.0775862068965514
2867,False,
2868,True,1.9937888198757745
2869,True,0.7535211267605629
2870,True,65.28571428572067
2871,True,5.788732394366195
2872,True,1.373737373737377
2873,True,3.795698924731189
2874,True,1.2523364485981274
2875,True,1.8819875776397448
2876,True,1.0775862068965514
2877,True,4.415730337078644
2878,True,0.9754098360655735
2879,True,6.733333333333287
2880,True,3.0847457627118624
2881,True,2.0129870129870087
2882,True,1.2418604651162786
2883,True,2.85599999999999
2884,True,2.596774193548368
2885,True,0.49074074074074103
2886,True,1.6960784313725454
2887,True,2.007092198581562
2888,True,2.347222222222222
2889,True,0.2960893854748601
2890,True,7.913043478261458
2891,True,1.0775862068965512
2892,True,2.347222222222222
2893,True,4.415730337078647
2894,True,0.3234421364985164
2895,True,0.2960893854748607
2896,True,1.168224299065418
2897,True,0.9194139194139171
2898,True,1.230769230769229
2899,True,4.415730337078646
2900,True,4.415730337078651
2901,False,
2902,True,1.7078651685393211
2903,True,0.3892215568862254
2904,False,
2905,True,0.9664179104477565
2906,True,3.1682242990654172
2907,True,3.0504201680672223
2908,True,1.1327433628318557
2909,True,3.462962962962961
2910,True,3.5046728971962553
2911,True,0.22191780821917848
2912,True,2.3472222222222228
2913,True,0.4134897360703799
2914,True,4.415730337078643
2915,True,0.6174496644295293
2916,True,
2917,True,1.459183673469387
2918,True,0.633466135458167
2919,True,1.252336448598128
2920,True,1.1327433628318566
2921,True,0.901639344262294
2922,True,0.9203187250996014
2923,False,
2924,True,4.415730337078651
2925,True,5.788732394366175
2926,True,1.6067415730336925
2927,True,65.28571428571254
2928,True,1.0810810810810803
2929,True,3.504672897196252
2930,True,1.4421052631578946
2931,True,4.8780487804877914
2932,False,
2933,False,
2934,True,4.415730337078651
2935,True,4.415730337078651
2936,True,1.0775862068965514
2937,True,0.7220077220077136
2938,True,2.370629370629369
2939,True,9.545454545454545
2940,True,1.2523364485981303
2941,True,3.4629629629629592
2942,True,1.8999999999999964
2943,False,
2944,True,1.3173076923076854
2945,True,9.136363636363615
2946,True,2.370629370629368
2947,True,7.925925925925906
2948,True,1.2639593908629438
2949,False,
2950,True,4.415730337078646
2951,True,2.347222222222223
2952,True,0.5177304964538999
2953,True,0.26881720430107353
2954,False,
2955,True,3.080000000000024
2956,True,3.8199999999999954
2957,True,0.5782312925170078
2958,True,9.478260869565151
2959,True,4.415730337078639
2960,True,2.347222222222222
2961,True,0.9333333333333321
2962,True,
2963,True,2.0340136054421762
2964,False,
2965,True,0.5625000000000001
2966,True,0.30791788856304997
2967,True,1.1682242990654186
2968,False,
2969,True,1.4591836734693862
2970,False,
2971,True,1.536842105263154
2972,True,0.9224137931034452
2973,True,2.825396825396824
2974,True,12.388888888888712
2975,True,0.5704225352112654
2976,True,1.1558441558441541
2977,True,2.8110236220472404
2978,False,
2979,True,0.9279999999999998
2980,True,3.989247311827935
2981,True,3.444444444444078
2982,True,1.0686695278969944
2983,False,
2984,True,2.651515151515148
2985,True,0.592592592592594
2986,True,4.355555555555543
2987,True,3.8199999999999945
2988,True,1.0686695278969955
2989,True,0.2563380281690119
2990,True,0.3647058823529402
2991,True,1.2418604651162786
2992,True,4.415730337078648
2993,True,1.1327433628318582
2994,True,1.69767441860465
2995,True,6.4153846153845935
2996,True,
2997,True,4.878048780487803
2998,True,0.12093023255813853
2999,True,3.819999999999987
3000,False,
3001,False,
3002,True,0.9240506329113918
3003,True,2.8253968253968242
3004,True,0.9279999999999997
3005,False,
3006,True,1.5408163265306118
3007,True,0.7777777777777738
3008,True,0.927999999999999
3009,True,34.69230769230772
3010,True,0.7709923664122122
3011,True,2.3472222222222223
3012,True,1.6927374301675953
3013,True,9.19047619047646
3014,True,5.694444444444433
3015,False,
3016,True,27.352941176470257
3017,True,9.789473684210654
3018,True,0.8396946564885481
3019,True,23.421052631578913
3020,True,3.847826086956519
3021,True,0.3629032258064522
3022,True,1.9753086419753088
3023,True,0.9203187250996006
3024,True,6.5312499999999964
3025,True,3.2962962962962936
3026,True,2.825396825396824
3027,False,
3028,True,0.7378277153558037
3029,True,2.370629370629368
3030,True,2.3706293706293686
3031,True,1.2429906542056055
3032,True,1.3673469387755084
3033,True,0.6397058823529401
3034,True,2.5441176470588185
3035,True,2.6515151515151505
3036,True,1.4166666666666694
3037,True,2.825396825396823
3038,True,1.8690476190476193
3039,True,4.415730337078642
3040,True,4.8734177215189245
3041,True,2.65151515151515
3042,True,0.3002915451895055
3043,True,1.0622222222222182
3044,True,1.45918367346938
3045,True,5.60273972602739
3046,True,2.012987012987009
3047,False,
3048,False,
3049,True,1.0470588235294112
3050,False,
3051,True,8.094339622641492
3052,True,0.13197969543147203
3053,True,1.132743362831858
3054,True,18.333333333333364
3055,True,1.0686695278969955
3056,True,2.6515151515151514
3057,True,1.9753086419753099
3058,True,1.4505494505494543
3059,True,2.8559999999999977
3060,True,0.9754098360655733
3061,True,1.713450292397646
3062,True,2.4370370370370207
3063,True,0.3371757925072048
3064,True,0.9754098360655735
3065,True,0.9754098360655735
3066,True,3.084745762711861
3067,True,1.2523364485981299
3068,True,1.536842105263155
3069,True,0.29247910863509846
3070,True,0.42857142857142116
3071,True,2.3472222222222228
3072,True,1.068669527896994
3073,True,0.7777777777777758
3074,True,2.624999999999989
3075,True,2.347222222222222
3076,True,0.2960893854748612
3077,True,0.26509186351705966
3078,True,3.2799999999999527
3079,True,3.228070175438594
3080,False,
3081,True,0.6571428571428577
3082,True,0.6280701754385958
3083,True,5.477611940298452
3084,False,
3085,True,2.2907801418439604
3086,True,0.9999999999999967
3087,True,0.9754098360655735
3088,True,0.24547803617571048
3089,False,
3090,True,1.068669527896995
3091,True,1.4766839378238332
3092,False,
3093,True,1.077586206896551
3094,True,2.6515151515151514
3095,True,0.9754098360655735
3096,True,2.347222222222222
3097,True,1.0841121495327075
3098,True,0.9754098360655721
3099,True,3.462962962962961
3100,True,6.53124999999999
3101,True,2.8559999999999968
3102,True,0.622377622377621
3103,True,0.9754098360655737
3104,True,1.9937888198757767
3105,True,2.208633093525173
3106,True,1.2418604651162786
3107,True,5.179487179487159
3108,True,0.36070381231671594
3109,True,0.8220338983050871
3110,True,3.8478260869565246
3111,True,0.7237237237237278
3112,True,1.4895833333333326
3113,True,3.504672897196259
3114,True,2.132075471698103
3115,True,2.124999999999993
3116,True,2.0975609756097455
3117,True,0.3288135593220327
3118,True,0.9279999999999998
3119,True,0.1806615776081423
3120,False,
3121,True,3.365384615384615
3122,True,2.3706293706293704
3123,True,4.415730337078651
3124,True,0.271232876712329
3125,True,0.32193732193732
3126,False,
3127,True,4.477272727272692
3128,True,2.7478991596638602
3129,True,2.3706293706293704
